date,area,cases
2022-10-21,Alameda,136
2022-10-22,Alameda,80
2022-10-23,Alameda,101
2022-10-24,Alameda,194
2022-10-25,Alameda,158
2022-10-26,Alameda,151
2022-10-27,Alameda,170
2022-10-28,Alameda,135
2022-10-29,Alameda,90
2022-10-30,Alameda,110
2022-10-31,Alameda,211
2022-11-01,Alameda,222
2022-11-02,Alameda,196
2022-11-03,Alameda,183
2022-11-04,Alameda,185
2022-11-05,Alameda,143
2022-11-06,Alameda,145
2022-11-07,Alameda,228
2022-11-08,Alameda,239
2022-11-09,Alameda,205
2022-11-10,Alameda,224
2022-11-11,Alameda,189
2022-11-12,Alameda,145
2022-11-13,Alameda,145
2022-11-14,Alameda,315
2022-11-15,Alameda,275
2022-11-16,Alameda,233
2022-11-17,Alameda,230
2022-11-18,Alameda,257
2022-11-19,Alameda,186
2022-11-20,Alameda,178
2022-11-21,Alameda,345
2022-11-22,Alameda,274
2022-11-23,Alameda,367
2022-11-24,Alameda,150
2022-11-25,Alameda,309
2022-11-26,Alameda,268
2022-11-27,Alameda,271
2022-11-28,Alameda,580
2022-11-29,Alameda,452
2022-11-30,Alameda,425
2022-12-01,Alameda,423
2022-12-02,Alameda,406
2022-12-03,Alameda,269
2022-12-04,Alameda,240
2022-12-05,Alameda,545
2022-12-06,Alameda,447
2022-12-07,Alameda,451
2022-12-08,Alameda,380
2022-12-09,Alameda,408
2022-12-10,Alameda,278
2022-12-11,Alameda,241
2022-12-12,Alameda,420
2022-12-13,Alameda,403
2022-12-14,Alameda,380
2022-12-15,Alameda,331
2022-12-16,Alameda,325
2022-12-17,Alameda,229
2022-12-18,Alameda,214
2022-12-19,Alameda,405
2022-12-20,Alameda,340
2022-12-21,Alameda,336
2022-12-22,Alameda,331
2022-12-23,Alameda,328
2022-12-24,Alameda,165
2022-12-25,Alameda,141
2022-12-26,Alameda,286
2022-12-27,Alameda,359
2022-12-28,Alameda,338
2022-12-29,Alameda,336
2022-12-30,Alameda,272
2022-12-31,Alameda,163
2023-01-01,Alameda,134
2023-01-02,Alameda,199
2023-01-03,Alameda,346
2023-01-04,Alameda,243
2023-01-05,Alameda,223
2023-01-06,Alameda,215
2023-01-07,Alameda,120
2023-01-08,Alameda,98
2023-01-09,Alameda,215
2023-01-10,Alameda,177
2023-01-11,Alameda,115
2023-01-12,Alameda,145
2023-01-13,Alameda,129
2023-01-14,Alameda,89
2023-01-15,Alameda,86
2023-01-16,Alameda,117
2023-01-17,Alameda,138
2023-01-18,Alameda,113
2023-01-19,Alameda,115
2023-01-20,Alameda,100
2023-01-21,Alameda,59
2023-01-22,Alameda,75
2023-01-23,Alameda,128
2023-01-24,Alameda,119
2023-01-25,Alameda,112
2023-01-26,Alameda,129
2023-01-27,Alameda,146
2023-01-28,Alameda,88
2023-01-29,Alameda,73
2023-01-30,Alameda,149
2023-01-31,Alameda,153
2023-02-01,Alameda,149
2023-02-02,Alameda,162
2023-02-03,Alameda,174
2023-02-04,Alameda,96
2023-02-05,Alameda,106
2023-02-06,Alameda,217
2023-02-07,Alameda,194
2023-02-08,Alameda,157
2023-02-09,Alameda,142
2023-02-10,Alameda,142
2023-02-11,Alameda,57
2023-02-12,Alameda,85
2023-02-13,Alameda,108
2023-02-14,Alameda,0
,Alameda,7
2020-02-01,Alpine,0
2020-02-02,Alpine,0
2020-02-03,Alpine,0
2020-02-04,Alpine,0
2020-02-05,Alpine,0
2020-02-06,Alpine,0
2020-02-07,Alpine,0
2020-02-08,Alpine,0
2020-02-09,Alpine,0
2020-02-10,Alpine,0
2020-02-11,Alpine,0
2020-02-12,Alpine,0
2020-02-13,Alpine,0
2020-02-14,Alpine,0
2020-02-15,Alpine,0
2020-02-16,Alpine,0
2020-02-17,Alpine,0
2020-02-18,Alpine,0
2020-02-19,Alpine,0
2020-02-20,Alpine,0
2020-02-21,Alpine,0
2020-02-22,Alpine,0
2020-02-23,Alpine,0
2020-02-24,Alpine,0
2020-02-25,Alpine,0
2020-02-26,Alpine,0
2020-02-27,Alpine,0
2020-02-28,Alpine,0
2020-02-29,Alpine,0
2020-03-01,Alpine,0
2020-03-02,Alpine,0
2020-03-03,Alpine,0
2020-03-04,Alpine,0
2020-03-05,Alpine,0
2020-03-06,Alpine,0
2020-03-07,Alpine,0
2020-03-08,Alpine,0
2020-03-09,Alpine,0
2020-03-10,Alpine,0
2020-03-11,Alpine,0
2020-03-12,Alpine,0
2020-03-13,Alpine,0
2020-03-14,Alpine,0
2020-03-15,Alpine,0
2020-03-16,Alpine,0
2020-03-17,Alpine,0
2020-03-18,Alpine,1
2020-03-19,Alpine,0
2020-03-20,Alpine,0
2020-03-21,Alpine,0
2020-03-22,Alpine,0
2020-03-23,Alpine,0
2020-03-24,Alpine,0
2020-03-25,Alpine,0
2020-03-26,Alpine,0
2020-03-27,Alpine,0
2020-03-28,Alpine,0
2020-03-29,Alpine,0
2020-03-30,Alpine,0
2020-03-31,Alpine,0
2020-04-01,Alpine,0
2020-04-02,Alpine,0
2020-04-03,Alpine,0
2020-04-04,Alpine,0
2020-04-05,Alpine,0
2020-04-06,Alpine,0
2020-04-07,Alpine,0
2020-04-08,Alpine,0
2020-04-09,Alpine,0
2020-04-10,Alpine,0
2020-04-11,Alpine,0
2020-04-12,Alpine,0
2020-04-13,Alpine,0
2020-04-14,Alpine,0
2020-04-15,Alpine,0
2020-04-16,Alpine,0
2020-04-17,Alpine,0
2020-04-18,Alpine,0
2020-04-19,Alpine,0
2020-04-20,Alpine,0
2020-04-21,Alpine,0
2020-04-22,Alpine,0
2020-04-23,Alpine,0
2020-04-24,Alpine,0
2020-04-25,Alpine,0
2020-04-26,Alpine,0
2020-04-27,Alpine,0
2020-04-28,Alpine,0
2020-04-29,Alpine,0
2020-04-30,Alpine,0
2020-05-01,Alpine,0
2020-05-02,Alpine,0
2020-05-03,Alpine,0
2020-05-04,Alpine,0
2020-05-05,Alpine,0
2020-05-06,Alpine,0
2020-05-07,Alpine,0
2020-05-08,Alpine,0
2020-05-09,Alpine,0
2020-05-10,Alpine,0
2020-05-11,Alpine,0
2020-05-12,Alpine,0
2020-05-13,Alpine,0
2020-05-14,Alpine,0
2020-05-15,Alpine,0
2020-05-16,Alpine,0
2020-05-17,Alpine,0
2020-05-18,Alpine,0
2020-05-19,Alpine,0
2020-05-20,Alpine,0
2020-05-21,Alpine,0
2020-05-22,Alpine,0
2020-05-23,Alpine,0
2020-05-24,Alpine,0
2020-05-25,Alpine,0
2020-05-26,Alpine,0
2020-05-27,Alpine,0
2020-05-28,Alpine,0
2020-05-29,Alpine,0
2020-05-30,Alpine,0
2020-05-31,Alpine,0
2020-06-01,Alpine,0
2020-06-02,Alpine,0
2020-06-03,Alpine,0
2020-06-04,Alpine,0
2020-06-05,Alpine,0
2020-06-06,Alpine,0
2020-06-07,Alpine,0
2020-06-08,Alpine,0
2020-06-09,Alpine,0
2020-06-10,Alpine,0
2020-06-11,Alpine,0
2020-06-12,Alpine,0
2020-06-13,Alpine,0
2020-06-14,Alpine,0
2020-06-15,Alpine,0
2020-06-16,Alpine,0
2020-06-17,Alpine,0
2020-06-18,Alpine,0
2020-06-19,Alpine,0
2020-06-20,Alpine,0
2020-06-21,Alpine,0
2020-06-22,Alpine,0
2020-06-23,Alpine,0
2020-06-24,Alpine,0
2020-06-25,Alpine,0
2020-06-26,Alpine,0
2020-06-27,Alpine,0
2020-06-28,Alpine,0
2020-06-29,Alpine,0
2020-06-30,Alpine,0
2020-07-01,Alpine,0
2020-07-02,Alpine,0
2020-07-03,Alpine,0
2020-07-04,Alpine,0
2020-07-05,Alpine,0
2020-07-06,Alpine,0
2020-07-07,Alpine,1
2020-07-08,Alpine,0
2020-07-09,Alpine,0
2020-07-10,Alpine,0
2020-07-11,Alpine,0
2020-07-12,Alpine,0
2020-07-13,Alpine,0
2020-07-14,Alpine,0
2020-07-15,Alpine,0
2020-07-16,Alpine,0
2020-07-17,Alpine,0
2020-07-18,Alpine,0
2020-07-19,Alpine,0
2020-07-20,Alpine,0
2020-07-21,Alpine,0
2020-07-22,Alpine,0
2020-07-23,Alpine,0
2020-07-24,Alpine,0
2020-07-25,Alpine,0
2020-07-26,Alpine,0
2020-07-27,Alpine,0
2020-07-28,Alpine,0
2020-07-29,Alpine,0
2020-07-30,Alpine,0
2020-07-31,Alpine,0
2020-08-01,Alpine,0
2020-08-02,Alpine,0
2020-08-03,Alpine,0
2020-08-04,Alpine,0
2020-08-05,Alpine,0
2020-08-06,Alpine,0
2020-08-07,Alpine,0
2020-08-08,Alpine,0
2020-08-09,Alpine,0
2020-08-10,Alpine,0
2020-08-11,Alpine,0
2020-08-12,Alpine,0
2020-08-13,Alpine,0
2020-08-14,Alpine,0
2020-08-15,Alpine,0
2020-08-16,Alpine,0
2020-08-17,Alpine,0
2020-08-18,Alpine,0
2020-08-19,Alpine,0
2020-08-20,Alpine,0
2020-08-21,Alpine,0
2020-08-22,Alpine,0
2020-08-23,Alpine,0
2020-08-24,Alpine,0
2020-08-25,Alpine,0
2020-08-26,Alpine,0
2020-08-27,Alpine,0
2020-08-28,Alpine,0
2020-08-29,Alpine,0
2020-08-30,Alpine,0
2020-08-31,Alpine,0
2020-09-01,Alpine,0
2020-09-02,Alpine,0
2020-09-03,Alpine,0
2020-09-04,Alpine,0
2020-09-05,Alpine,0
2020-09-06,Alpine,0
2020-09-07,Alpine,0
2020-09-08,Alpine,0
2020-09-09,Alpine,0
2020-09-10,Alpine,0
2020-09-11,Alpine,0
2020-09-12,Alpine,0
2020-09-13,Alpine,0
2020-09-14,Alpine,0
2020-09-15,Alpine,0
2020-09-16,Alpine,0
2020-09-17,Alpine,0
2020-09-18,Alpine,0
2020-09-19,Alpine,0
2020-09-20,Alpine,0
2020-09-21,Alpine,0
2020-09-22,Alpine,0
2020-09-23,Alpine,1
2020-09-24,Alpine,0
2020-09-25,Alpine,0
2020-09-26,Alpine,0
2020-09-27,Alpine,0
2020-09-28,Alpine,0
2020-09-29,Alpine,0
2020-09-30,Alpine,0
2020-10-01,Alpine,0
2020-10-02,Alpine,0
2020-10-03,Alpine,0
2020-10-04,Alpine,0
2020-10-05,Alpine,0
2020-10-06,Alpine,0
2020-10-07,Alpine,0
2020-10-08,Alpine,0
2020-10-09,Alpine,0
2020-10-10,Alpine,0
2020-10-11,Alpine,0
2020-10-12,Alpine,0
2020-10-13,Alpine,0
2020-10-14,Alpine,0
2020-10-15,Alpine,0
2020-10-16,Alpine,0
2020-10-17,Alpine,0
2020-10-18,Alpine,0
2020-10-19,Alpine,0
2020-10-20,Alpine,0
2020-10-21,Alpine,0
2020-10-22,Alpine,0
2020-10-23,Alpine,0
2020-10-24,Alpine,0
2020-10-25,Alpine,0
2020-10-26,Alpine,1
2020-10-27,Alpine,2
2020-10-28,Alpine,0
2020-10-29,Alpine,1
2020-10-30,Alpine,3
2020-10-31,Alpine,0
2020-11-01,Alpine,0
2020-11-02,Alpine,6
2020-11-03,Alpine,3
2020-11-04,Alpine,1
2020-11-05,Alpine,4
2020-11-06,Alpine,0
2020-11-07,Alpine,0
2020-11-08,Alpine,0
2020-11-09,Alpine,3
2020-11-10,Alpine,2
2020-11-11,Alpine,0
2020-11-12,Alpine,5
2020-11-13,Alpine,1
2020-11-14,Alpine,0
2020-11-15,Alpine,0
2020-11-16,Alpine,2
2020-11-17,Alpine,3
2020-11-18,Alpine,2
2020-11-19,Alpine,1
2020-11-20,Alpine,3
2020-11-21,Alpine,0
2020-11-22,Alpine,0
2020-11-23,Alpine,3
2020-11-24,Alpine,2
2020-11-25,Alpine,0
2020-11-26,Alpine,0
2020-11-27,Alpine,0
2020-11-28,Alpine,0
2020-11-29,Alpine,0
2020-11-30,Alpine,3
2020-12-01,Alpine,2
2020-12-02,Alpine,0
2020-12-03,Alpine,1
2020-12-04,Alpine,1
2020-12-05,Alpine,0
2020-12-06,Alpine,1
2020-12-07,Alpine,4
2020-12-08,Alpine,1
2020-12-09,Alpine,1
2020-12-10,Alpine,0
2020-12-11,Alpine,0
2020-12-12,Alpine,0
2020-12-13,Alpine,0
2020-12-14,Alpine,0
2020-12-15,Alpine,0
2020-12-16,Alpine,0
2020-12-17,Alpine,0
2020-12-18,Alpine,0
2020-12-19,Alpine,0
2020-12-20,Alpine,0
2020-12-21,Alpine,0
2020-12-22,Alpine,1
2020-12-23,Alpine,0
2020-12-24,Alpine,0
2020-12-25,Alpine,0
2020-12-26,Alpine,0
2020-12-27,Alpine,0
2020-12-28,Alpine,2
2020-12-29,Alpine,1
2020-12-30,Alpine,0
2020-12-31,Alpine,0
2021-01-01,Alpine,0
2021-01-02,Alpine,0
2021-01-03,Alpine,0
2021-01-04,Alpine,2
2021-01-05,Alpine,0
2021-01-06,Alpine,0
2021-01-07,Alpine,0
2021-01-08,Alpine,2
2021-01-09,Alpine,0
2021-01-10,Alpine,0
2021-01-11,Alpine,0
2021-01-12,Alpine,0
2021-01-13,Alpine,0
2021-01-14,Alpine,0
2021-01-15,Alpine,0
2021-01-16,Alpine,0
2021-01-17,Alpine,0
2021-01-18,Alpine,0
2021-01-19,Alpine,0
2021-01-20,Alpine,0
2021-01-21,Alpine,0
2021-01-22,Alpine,0
2021-01-23,Alpine,0
2021-01-24,Alpine,0
2021-01-25,Alpine,0
2021-01-26,Alpine,0
2021-01-27,Alpine,0
2021-01-28,Alpine,0
2021-01-29,Alpine,0
2021-01-30,Alpine,0
2021-01-31,Alpine,0
2021-02-01,Alpine,0
2021-02-02,Alpine,0
2021-02-03,Alpine,0
2021-02-04,Alpine,0
2021-02-05,Alpine,1
2021-02-06,Alpine,0
2021-02-07,Alpine,0
2021-02-08,Alpine,3
2021-02-09,Alpine,0
2021-02-10,Alpine,0
2021-02-11,Alpine,0
2021-02-12,Alpine,1
2021-02-13,Alpine,0
2021-02-14,Alpine,0
2021-02-15,Alpine,0
2021-02-16,Alpine,0
2021-02-17,Alpine,0
2021-02-18,Alpine,0
2021-02-19,Alpine,0
2021-02-20,Alpine,0
2021-02-21,Alpine,0
2021-02-22,Alpine,0
2021-02-23,Alpine,0
2021-02-24,Alpine,1
2021-02-25,Alpine,1
2021-02-26,Alpine,0
2021-02-27,Alpine,0
2021-02-28,Alpine,0
2021-03-01,Alpine,0
2021-03-02,Alpine,2
2021-03-03,Alpine,0
2021-03-04,Alpine,0
2021-03-05,Alpine,0
2021-03-06,Alpine,0
2021-03-07,Alpine,0
2021-03-08,Alpine,0
2021-03-09,Alpine,0
2021-03-10,Alpine,0
2021-03-11,Alpine,1
2021-03-12,Alpine,0
2021-03-13,Alpine,0
2021-03-14,Alpine,0
2021-03-15,Alpine,0
2021-03-16,Alpine,0
2021-03-17,Alpine,0
2021-03-18,Alpine,0
2021-03-19,Alpine,0
2021-03-20,Alpine,1
2021-03-21,Alpine,0
2021-03-22,Alpine,0
2021-03-23,Alpine,1
2021-03-24,Alpine,0
2021-03-25,Alpine,0
2021-03-26,Alpine,0
2021-03-27,Alpine,0
2021-03-28,Alpine,0
2021-03-29,Alpine,0
2021-03-30,Alpine,0
2021-03-31,Alpine,0
2021-04-01,Alpine,0
2021-04-02,Alpine,0
2021-04-03,Alpine,0
2021-04-04,Alpine,0
2021-04-05,Alpine,0
2021-04-06,Alpine,0
2021-04-07,Alpine,0
2021-04-08,Alpine,0
2021-04-09,Alpine,0
2021-04-10,Alpine,0
2021-04-11,Alpine,0
2021-04-12,Alpine,0
2021-04-13,Alpine,0
2021-04-14,Alpine,0
2021-04-15,Alpine,0
2021-04-16,Alpine,0
2021-04-17,Alpine,0
2021-04-18,Alpine,0
2021-04-19,Alpine,0
2021-04-20,Alpine,0
2021-04-21,Alpine,1
2021-04-22,Alpine,0
2021-04-23,Alpine,0
2021-04-24,Alpine,1
2021-04-25,Alpine,0
2021-04-26,Alpine,0
2021-04-27,Alpine,0
2021-04-28,Alpine,0
2021-04-29,Alpine,0
2021-04-30,Alpine,0
2021-05-01,Alpine,0
2021-05-02,Alpine,0
2021-05-03,Alpine,0
2021-05-04,Alpine,0
2021-05-05,Alpine,0
2021-05-06,Alpine,0
2021-05-07,Alpine,0
2021-05-08,Alpine,0
2021-05-09,Alpine,0
2021-05-10,Alpine,0
2021-05-11,Alpine,0
2021-05-12,Alpine,0
2021-05-13,Alpine,0
2021-05-14,Alpine,0
2021-05-15,Alpine,0
2021-05-16,Alpine,0
2021-05-17,Alpine,0
2021-05-18,Alpine,0
2021-05-19,Alpine,0
2021-05-20,Alpine,0
2021-05-21,Alpine,0
2021-05-22,Alpine,0
2021-05-23,Alpine,0
2021-05-24,Alpine,0
2021-05-25,Alpine,0
2021-05-26,Alpine,0
2021-05-27,Alpine,0
2021-05-28,Alpine,0
2021-05-29,Alpine,0
2021-05-30,Alpine,0
2021-05-31,Alpine,0
2021-06-01,Alpine,0
2021-06-02,Alpine,0
2021-06-03,Alpine,0
2021-06-04,Alpine,0
2021-06-05,Alpine,0
2021-06-06,Alpine,0
2021-06-07,Alpine,0
2021-06-08,Alpine,0
2021-06-09,Alpine,0
2021-06-10,Alpine,0
2021-06-11,Alpine,0
2021-06-12,Alpine,0
2021-06-13,Alpine,0
2021-06-14,Alpine,1
2021-06-15,Alpine,0
2021-06-16,Alpine,0
2021-06-17,Alpine,0
2021-06-18,Alpine,0
2021-06-19,Alpine,0
2021-06-20,Alpine,0
2021-06-21,Alpine,0
2021-06-22,Alpine,0
2021-06-23,Alpine,0
2021-06-24,Alpine,0
2021-06-25,Alpine,0
2021-06-26,Alpine,0
2021-06-27,Alpine,0
2021-06-28,Alpine,0
2021-06-29,Alpine,0
2021-06-30,Alpine,0
2021-07-01,Alpine,0
2021-07-02,Alpine,0
2021-07-03,Alpine,0
2021-07-04,Alpine,0
2021-07-05,Alpine,0
2021-07-06,Alpine,0
2021-07-07,Alpine,0
2021-07-08,Alpine,0
2021-07-09,Alpine,0
2021-07-10,Alpine,0
2021-07-11,Alpine,0
2021-07-12,Alpine,0
2021-07-13,Alpine,0
2021-07-14,Alpine,0
2021-07-15,Alpine,0
2021-07-16,Alpine,0
2021-07-17,Alpine,0
2021-07-18,Alpine,0
2021-07-19,Alpine,0
2021-07-20,Alpine,0
2021-07-21,Alpine,0
2021-07-22,Alpine,0
2021-07-23,Alpine,0
2021-07-24,Alpine,0
2021-07-25,Alpine,0
2021-07-26,Alpine,2
2021-07-27,Alpine,0
2021-07-28,Alpine,0
2021-07-29,Alpine,0
2021-07-30,Alpine,0
2021-07-31,Alpine,0
2021-08-01,Alpine,0
2021-08-02,Alpine,0
2021-08-03,Alpine,0
2021-08-04,Alpine,0
2021-08-05,Alpine,0
2021-08-06,Alpine,0
2021-08-07,Alpine,0
2021-08-08,Alpine,0
2021-08-09,Alpine,0
2021-08-10,Alpine,0
2021-08-11,Alpine,0
2021-08-12,Alpine,0
2021-08-13,Alpine,0
2021-08-14,Alpine,0
2021-08-15,Alpine,0
2021-08-16,Alpine,0
2021-08-17,Alpine,0
2021-08-18,Alpine,0
2021-08-19,Alpine,1
2021-08-20,Alpine,0
2021-08-21,Alpine,0
2021-08-22,Alpine,0
2021-08-23,Alpine,0
2021-08-24,Alpine,0
2021-08-25,Alpine,0
2021-08-26,Alpine,0
2021-08-27,Alpine,0
2021-08-28,Alpine,0
2021-08-29,Alpine,0
2021-08-30,Alpine,0
2021-08-31,Alpine,0
2021-09-01,Alpine,2
2021-09-02,Alpine,0
2021-09-03,Alpine,1
2021-09-04,Alpine,0
2021-09-05,Alpine,0
2021-09-06,Alpine,0
2021-09-07,Alpine,2
2021-09-08,Alpine,1
2021-09-09,Alpine,0
2021-09-10,Alpine,0
2021-09-11,Alpine,1
2021-09-12,Alpine,0
2021-09-13,Alpine,0
2021-09-14,Alpine,1
2021-09-15,Alpine,0
2021-09-16,Alpine,0
2021-09-17,Alpine,0
2021-09-18,Alpine,0
2021-09-19,Alpine,0
2021-09-20,Alpine,0
2021-09-21,Alpine,0
2021-09-22,Alpine,0
2021-09-23,Alpine,0
2021-09-24,Alpine,0
2021-09-25,Alpine,0
2021-09-26,Alpine,0
2021-09-27,Alpine,0
2021-09-28,Alpine,0
2021-09-29,Alpine,0
2021-09-30,Alpine,0
2021-10-01,Alpine,0
2021-10-02,Alpine,0
2021-10-03,Alpine,0
2021-10-04,Alpine,0
2021-10-05,Alpine,0
2021-10-06,Alpine,0
2021-10-07,Alpine,0
2021-10-08,Alpine,0
2021-10-09,Alpine,0
2021-10-10,Alpine,1
2021-10-11,Alpine,0
2021-10-12,Alpine,0
2021-10-13,Alpine,0
2021-10-14,Alpine,0
2021-10-15,Alpine,0
2021-10-16,Alpine,0
2021-10-17,Alpine,1
2021-10-18,Alpine,0
2021-10-19,Alpine,0
2021-10-20,Alpine,0
2021-10-21,Alpine,0
2021-10-22,Alpine,0
2021-10-23,Alpine,0
2021-10-24,Alpine,0
2021-10-25,Alpine,0
2021-10-26,Alpine,0
2021-10-27,Alpine,0
2021-10-28,Alpine,0
2021-10-29,Alpine,0
2021-10-30,Alpine,0
2021-10-31,Alpine,0
2021-11-01,Alpine,0
2021-11-02,Alpine,0
2021-11-03,Alpine,1
2021-11-04,Alpine,0
2021-11-05,Alpine,0
2021-11-06,Alpine,0
2021-11-07,Alpine,0
2021-11-08,Alpine,0
2021-11-09,Alpine,0
2021-11-10,Alpine,0
2021-11-11,Alpine,0
2021-11-12,Alpine,0
2021-11-13,Alpine,0
2021-11-14,Alpine,0
2021-11-15,Alpine,1
2021-11-16,Alpine,0
2021-11-17,Alpine,0
2021-11-18,Alpine,0
2021-11-19,Alpine,0
2021-11-20,Alpine,0
2021-11-21,Alpine,0
2021-11-22,Alpine,2
2021-11-23,Alpine,0
2021-11-24,Alpine,0
2021-11-25,Alpine,0
2021-11-26,Alpine,0
2021-11-27,Alpine,0
2021-11-28,Alpine,0
2021-11-29,Alpine,0
2021-11-30,Alpine,0
2021-12-01,Alpine,0
2021-12-02,Alpine,0
2021-12-03,Alpine,0
2021-12-04,Alpine,0
2021-12-05,Alpine,0
2021-12-06,Alpine,1
2021-12-07,Alpine,0
2021-12-08,Alpine,0
2021-12-09,Alpine,0
2021-12-10,Alpine,0
2021-12-11,Alpine,1
2021-12-12,Alpine,0
2021-12-13,Alpine,0
2021-12-14,Alpine,0
2021-12-15,Alpine,1
2021-12-16,Alpine,0
2021-12-17,Alpine,2
2021-12-18,Alpine,0
2021-12-19,Alpine,0
2021-12-20,Alpine,0
2021-12-21,Alpine,0
2021-12-22,Alpine,0
2021-12-23,Alpine,0
2021-12-24,Alpine,0
2021-12-25,Alpine,0
2021-12-26,Alpine,0
2021-12-27,Alpine,0
2021-12-28,Alpine,0
2021-12-29,Alpine,0
2021-12-30,Alpine,0
2021-12-31,Alpine,1
2022-01-01,Alpine,0
2022-01-02,Alpine,0
2022-01-03,Alpine,2
2022-01-04,Alpine,1
2022-01-05,Alpine,0
2022-01-06,Alpine,0
2022-01-07,Alpine,1
2022-01-08,Alpine,0
2022-01-09,Alpine,0
2022-01-10,Alpine,0
2022-01-11,Alpine,0
2022-01-12,Alpine,0
2022-01-13,Alpine,0
2022-01-14,Alpine,1
2022-01-15,Alpine,0
2022-01-16,Alpine,0
2022-01-17,Alpine,0
2022-01-18,Alpine,1
2022-01-19,Alpine,0
2022-01-20,Alpine,1
2022-01-21,Alpine,0
2022-01-22,Alpine,0
2022-01-23,Alpine,1
2022-01-24,Alpine,0
2022-01-25,Alpine,0
2022-01-26,Alpine,0
2022-01-27,Alpine,0
2022-01-28,Alpine,0
2022-01-29,Alpine,0
2022-01-30,Alpine,0
2022-01-31,Alpine,0
2022-02-01,Alpine,1
2022-02-02,Alpine,0
2022-02-03,Alpine,0
2022-02-04,Alpine,0
2022-02-05,Alpine,0
2022-02-06,Alpine,0
2022-02-07,Alpine,0
2022-02-08,Alpine,0
2022-02-09,Alpine,0
2022-02-10,Alpine,1
2022-02-11,Alpine,0
2022-02-12,Alpine,0
2022-02-13,Alpine,0
2022-02-14,Alpine,0
2022-02-15,Alpine,0
2022-02-16,Alpine,0
2022-02-17,Alpine,0
2022-02-18,Alpine,0
2022-02-19,Alpine,1
2022-02-20,Alpine,0
2022-02-21,Alpine,0
2022-02-22,Alpine,0
2022-02-23,Alpine,0
2022-02-24,Alpine,0
2022-02-25,Alpine,0
2022-02-26,Alpine,0
2022-02-27,Alpine,0
2022-02-28,Alpine,0
2022-03-01,Alpine,0
2022-03-02,Alpine,0
2022-03-03,Alpine,0
2022-03-04,Alpine,0
2022-03-05,Alpine,0
2022-03-06,Alpine,0
2022-03-07,Alpine,0
2022-03-08,Alpine,0
2022-03-09,Alpine,0
2022-03-10,Alpine,0
2022-03-11,Alpine,0
2022-03-12,Alpine,0
2022-03-13,Alpine,0
2022-03-14,Alpine,0
2022-03-15,Alpine,0
2022-03-16,Alpine,0
2022-03-17,Alpine,0
2022-03-18,Alpine,0
2022-03-19,Alpine,0
2022-03-20,Alpine,0
2022-03-21,Alpine,2
2022-03-22,Alpine,0
2022-03-23,Alpine,0
2022-03-24,Alpine,0
2022-03-25,Alpine,0
2022-03-26,Alpine,0
2022-03-27,Alpine,0
2022-03-28,Alpine,0
2022-03-29,Alpine,0
2022-03-30,Alpine,0
2022-03-31,Alpine,0
2022-04-01,Alpine,0
2022-04-02,Alpine,0
2022-04-03,Alpine,0
2022-04-04,Alpine,0
2022-04-05,Alpine,0
2022-04-06,Alpine,0
2022-04-07,Alpine,0
2022-04-08,Alpine,0
2022-04-09,Alpine,0
2022-04-10,Alpine,0
2022-04-11,Alpine,0
2022-04-12,Alpine,0
2022-04-13,Alpine,0
2022-04-14,Alpine,0
2022-04-15,Alpine,0
2022-04-16,Alpine,0
2022-04-17,Alpine,0
2022-04-18,Alpine,0
2022-04-19,Alpine,0
2022-04-20,Alpine,0
2022-04-21,Alpine,0
2022-04-22,Alpine,0
2022-04-23,Alpine,0
2022-04-24,Alpine,0
2022-04-25,Alpine,0
2022-04-26,Alpine,0
2022-04-27,Alpine,0
2022-04-28,Alpine,0
2022-04-29,Alpine,0
2022-04-30,Alpine,1
2022-05-01,Alpine,0
2022-05-02,Alpine,0
2022-05-03,Alpine,0
2022-05-04,Alpine,0
2022-05-05,Alpine,0
2022-05-06,Alpine,0
2022-05-07,Alpine,0
2022-05-08,Alpine,0
2022-05-09,Alpine,0
2022-05-10,Alpine,0
2022-05-11,Alpine,0
2022-05-12,Alpine,0
2022-05-13,Alpine,0
2022-05-14,Alpine,0
2022-05-15,Alpine,1
2022-05-16,Alpine,0
2022-05-17,Alpine,0
2022-05-18,Alpine,0
2022-05-19,Alpine,0
2022-05-20,Alpine,0
2022-05-21,Alpine,0
2022-05-22,Alpine,0
2022-05-23,Alpine,0
2022-05-24,Alpine,0
2022-05-25,Alpine,0
2022-05-26,Alpine,1
2022-05-27,Alpine,0
2022-05-28,Alpine,1
2022-05-29,Alpine,0
2022-05-30,Alpine,0
2022-05-31,Alpine,0
2022-06-01,Alpine,0
2022-06-02,Alpine,0
2022-06-03,Alpine,0
2022-06-04,Alpine,0
2022-06-05,Alpine,0
2022-06-06,Alpine,1
2022-06-07,Alpine,0
2022-06-08,Alpine,0
2022-06-09,Alpine,0
2022-06-10,Alpine,0
2022-06-11,Alpine,0
2022-06-12,Alpine,0
2022-06-13,Alpine,0
2022-06-14,Alpine,0
2022-06-15,Alpine,0
2022-06-16,Alpine,0
2022-06-17,Alpine,0
2022-06-18,Alpine,0
2022-06-19,Alpine,0
2022-06-20,Alpine,0
2022-06-21,Alpine,0
2022-06-22,Alpine,0
2022-06-23,Alpine,0
2022-06-24,Alpine,0
2022-06-25,Alpine,0
2022-06-26,Alpine,0
2022-06-27,Alpine,0
2022-06-28,Alpine,0
2022-06-29,Alpine,0
2022-06-30,Alpine,0
